id,applicant_id,challenge_one_score,challenge_two_score,challenge_three_score,submitted_at
21510,229918,3,3,3,2021-10-08T06:13:33.451
21511,166510,0,0,0,2021-10-08T08:07:34.037
21512,229272,3,3,3,2021-10-08T08:45:04.249
21513,230584,0,0,0,2021-10-08T08:46:42.929
21514,230493,3,3,3,2021-10-08T08:56:17.916
21515,230595,3,1,1,2021-10-08T09:04:42.255
21516,230618,0,0,0,2021-10-08T10:06:18.251
21517,230635,0,0,0,2021-10-08T10:37:02.73
21518,184392,1,1,1,2021-10-08T11:43:15.729
21519,217291,3,3,3,2021-10-08T11:44:41.647
21520,184392,1,1,1,2021-10-08T12:04:23.812
21521,184392,3,3,3,2021-10-08T12:10:18.763
21522,230747,1,1,1,2021-10-08T13:37:23.624
21523,230749,3,3,3,2021-10-08T13:41:05.729
21524,230711,3,3,3,2021-10-08T16:28:44.038
21525,230664,3,3,3,2021-10-08T16:30:45.61
21526,230816,3,3,3,2021-10-08T17:19:31.93
21527,227836,0,0,0,2021-10-08T18:04:19.373
21528,224702,3,3,3,2021-10-08T19:10:56.608
21529,230941,0,0,0,2021-10-08T19:13:03.68
21530,231015,1,1,1,2021-10-08T22:11:55.204
21531,231107,0,0,0,2021-10-09T03:17:43.717
21532,231107,1,1,1,2021-10-09T03:18:34.991
21533,226595,0,0,0,2021-10-09T05:01:10.961
21534,231087,3,3,3,2021-10-09T05:05:12.653
21535,219594,0,0,0,2021-10-09T05:39:59.197
21536,231150,1,1,1,2021-10-09T06:27:50.651
21537,231150,0,0,0,2021-10-09T06:30:04.924
21538,230759,0,0,0,2021-10-09T06:44:40.934
21539,223430,0,0,0,2021-10-09T07:19:25.897
21540,231217,3,3,3,2021-10-09T08:08:08.578
21541,231222,0,0,0,2021-10-09T08:20:26.406
21542,228147,3,3,3,2021-10-09T10:45:50.178
21543,58676,3,3,3,2021-10-09T10:56:50.821
21544,231236,3,3,3,2021-10-09T11:17:14.88
21545,231317,0,1,1,2021-10-09T11:58:48.472
21546,229577,3,1,1,2021-10-09T12:36:11.49
21547,229577,3,3,3,2021-10-09T12:37:21.237
21548,24702,3,3,1,2021-10-09T12:46:27.346
21549,231324,3,3,3,2021-10-09T12:59:59.857
21550,133420,3,3,3,2021-10-09T13:00:11.403
21551,231109,3,3,3,2021-10-09T13:01:11.484
21552,24702,3,3,3,2021-10-09T13:04:07.573
21553,223744,3,3,3,2021-10-09T13:20:40.316
21554,218980,3,3,3,2021-10-09T16:26:45.166
21555,231484,1,1,1,2021-10-09T16:43:49.756
21556,227449,3,3,3,2021-10-09T17:27:50.799
21557,231496,3,3,3,2021-10-09T17:36:49.854
21558,231541,3,3,3,2021-10-09T18:28:21.379
21559,231564,1,1,1,2021-10-09T18:31:01.622
21560,231566,0,0,0,2021-10-09T18:51:26.143
21561,231566,1,1,1,2021-10-09T18:54:09.934
21562,231609,0,0,1,2021-10-09T20:11:26.326
21563,231609,1,0,1,2021-10-09T20:12:47.043
21564,231609,1,1,0,2021-10-09T20:14:21.08
21565,231619,3,3,3,2021-10-09T20:22:33.7
21566,166766,0,0,0,2021-10-09T22:54:00.695
21567,231684,0,1,0,2021-10-09T23:53:29.681
21568,231684,3,1,1,2021-10-09T23:57:18.625
21569,231690,1,1,1,2021-10-10T00:06:15.886
21570,231690,1,1,1,2021-10-10T00:06:23.532
21571,106772,3,3,3,2021-10-10T00:08:54.764
21572,231607,3,3,3,2021-10-10T00:40:41.892
21573,231711,1,1,1,2021-10-10T01:21:04.943
21574,210053,0,0,0,2021-10-10T02:12:41.275
21575,210053,1,1,1,2021-10-10T02:19:10.306
21576,231762,0,0,1,2021-10-10T03:56:14.884
21577,231793,0,0,0,2021-10-10T05:23:51.878
21578,206282,3,3,3,2021-10-10T06:41:13.494
21579,212398,1,1,1,2021-10-10T08:15:39.921
21580,231876,1,1,1,2021-10-10T09:39:11.725
21581,231903,0,0,0,2021-10-10T10:34:05.413
21582,231912,1,1,1,2021-10-10T10:47:18.027
21583,231888,3,3,3,2021-10-10T11:10:28.17
21584,215050,3,3,3,2021-10-10T11:13:16.04
21585,146493,3,3,3,2021-10-10T11:18:32.879
21586,231993,1,1,1,2021-10-10T13:35:55.388
21587,231600,3,1,3,2021-10-10T13:46:35.224
21588,231995,1,1,3,2021-10-10T13:48:07.453
21589,231600,3,3,3,2021-10-10T13:49:34.207
21590,231886,3,3,3,2021-10-10T14:28:50.486
21591,231993,1,1,1,2021-10-10T14:43:52.37
21592,232058,1,1,3,2021-10-10T15:14:46.237
21593,232086,3,1,1,2021-10-10T16:06:52.294
21594,196708,3,3,3,2021-10-10T16:51:56.181
21595,209584,3,3,3,2021-10-10T17:55:10.502
21596,232179,1,1,3,2021-10-10T18:24:40.276
21597,232207,3,3,3,2021-10-10T19:05:28.235
21598,232209,0,0,0,2021-10-10T19:11:36.739
21599,218415,3,3,3,2021-10-10T19:33:23.684
21600,231601,1,1,1,2021-10-10T19:59:27.274
21601,222893,3,3,3,2021-10-10T20:05:14.415
21602,220532,0,0,0,2021-10-10T20:05:49.849
21603,232229,1,1,1,2021-10-10T20:33:17.667
21604,145075,3,3,3,2021-10-11T01:24:58.927
21605,231016,3,3,3,2021-10-11T06:21:30.577
21606,232438,0,0,1,2021-10-11T06:28:17.895
21607,232438,0,0,1,2021-10-11T06:29:45.785
21608,232373,3,3,3,2021-10-11T06:32:32.694
21609,232447,3,1,1,2021-10-11T07:02:26.296
21610,232438,0,0,0,2021-10-11T07:05:52.975
21611,232438,0,0,1,2021-10-11T07:07:35.966
21612,232438,0,0,1,2021-10-11T07:09:05.399
21613,232438,0,0,0,2021-10-11T07:11:01.55
21614,232455,1,1,1,2021-10-11T07:19:11.245
21615,223612,3,3,3,2021-10-11T07:34:50.721
21616,232479,3,1,1,2021-10-11T07:52:55.591
21617,232497,3,3,3,2021-10-11T08:39:42.836
21618,232438,0,0,0,2021-10-11T09:28:08.493
21619,232534,1,1,1,2021-10-11T09:48:40.039
21620,232557,0,0,1,2021-10-11T10:35:09.6
21621,232557,3,3,3,2021-10-11T10:36:18.641
21622,232471,3,3,3,2021-10-11T10:39:47.996
21623,230479,3,3,3,2021-10-11T10:45:41.775
21624,232565,1,1,3,2021-10-11T11:03:23.085
21625,232528,3,3,3,2021-10-11T11:58:10.082
21626,224211,3,3,3,2021-10-11T13:07:47.834
21627,232602,0,0,0,2021-10-11T14:10:13.769
21628,221501,3,3,0,2021-10-11T14:13:47.317
21629,221501,3,3,3,2021-10-11T14:26:21.443
21630,232661,0,0,0,2021-10-11T14:28:33.682
21631,232138,1,0,0,2021-10-11T15:35:04.618
21632,232138,0,0,0,2021-10-11T15:36:55.386
21633,231388,3,3,3,2021-10-11T15:58:50.745
21634,232740,1,1,1,2021-10-11T16:43:02.736
21635,214215,3,3,1,2021-10-11T16:49:27.815
21636,214215,3,3,3,2021-10-11T16:51:06.535
21637,226265,3,3,3,2021-10-11T17:06:08.544
21638,231538,0,0,0,2021-10-11T17:23:37.821
21639,232798,0,0,0,2021-10-11T18:18:19.984
21640,228292,1,1,1,2021-10-11T18:35:45.515
21641,232832,3,3,3,2021-10-11T19:05:42.003
21642,232843,1,1,1,2021-10-11T19:07:58.353
21643,221422,3,3,3,2021-10-11T19:48:50.597
21644,208527,0,0,0,2021-10-11T20:45:27.703
21645,228886,3,3,3,2021-10-11T21:32:39.05
21646,148673,3,3,3,2021-10-11T21:57:12.935
21647,232842,1,1,1,2021-10-11T22:52:04.434
21648,232963,1,1,1,2021-10-11T23:02:02.093
21649,232987,3,3,3,2021-10-12T00:15:29.214
21650,230237,3,3,3,2021-10-12T00:45:13.704
21651,206737,1,1,1,2021-10-12T02:38:03.895
21652,232876,3,3,1,2021-10-12T02:41:53.955
21653,27469,3,3,3,2021-10-12T03:08:24.759
21654,233084,1,1,1,2021-10-12T06:25:02.352
21655,231918,3,1,1,2021-10-12T06:41:08.874
21656,231918,1,1,1,2021-10-12T06:42:21.601
21657,233095,3,3,3,2021-10-12T06:47:23.009
21658,226681,3,3,3,2021-10-12T06:52:42.339
21659,233120,1,1,1,2021-10-12T09:44:41.459
21660,233174,0,0,0,2021-10-12T09:54:21.138
21661,231919,1,1,1,2021-10-12T10:08:23.945
21662,231919,1,3,1,2021-10-12T10:28:09.529
21663,233211,0,0,0,2021-10-12T11:23:24.01
21664,210980,3,3,3,2021-10-12T11:31:50.787
21665,233216,3,3,1,2021-10-12T11:40:50.812
21666,233248,0,0,0,2021-10-12T12:04:03.56
21667,232547,3,3,3,2021-10-12T12:04:16.09
21668,221192,3,3,0,2021-10-12T12:21:33.295
21669,233295,3,1,1,2021-10-12T13:38:30.483
21670,229429,1,0,0,2021-10-12T15:01:31.585
21671,229429,1,1,1,2021-10-12T15:05:20.378
21672,232577,0,0,0,2021-10-12T15:31:02.235
21673,232577,0,0,0,2021-10-12T15:33:30.083
21674,232577,0,0,0,2021-10-12T15:34:17.921
21675,232577,0,1,1,2021-10-12T15:35:11.697
21676,231600,3,3,3,2021-10-12T17:07:38.992
21677,222710,3,3,3,2021-10-12T17:38:53.22
21678,150389,3,3,3,2021-10-12T17:55:12.708
21679,181817,1,0,0,2021-10-12T19:36:11.736
21680,232876,3,3,3,2021-10-12T20:11:24.224
21681,204666,1,1,1,2021-10-12T23:57:21.852
21682,233656,3,1,0,2021-10-13T02:30:01.633
21683,233670,1,0,1,2021-10-13T03:20:27.446
21684,27632,3,3,3,2021-10-13T04:04:01.572
21685,222764,3,3,3,2021-10-13T06:52:28.255
21686,226497,3,3,3,2021-10-13T07:12:37.987
21687,233767,1,1,1,2021-10-13T07:35:29.494
21688,231600,3,3,3,2021-10-13T08:28:21.863
21689,231474,0,0,0,2021-10-13T08:39:52.221
21690,233716,3,3,3,2021-10-13T08:43:21.129
21691,233197,0,0,0,2021-10-13T10:48:50.455
21692,233618,1,1,1,2021-10-13T11:38:04.841
21693,233618,3,3,3,2021-10-13T11:39:58.062
21694,204666,3,3,3,2021-10-13T14:56:15.039
21695,229907,3,3,3,2021-10-13T15:42:20.241
21696,208646,3,3,3,2021-10-13T16:10:33.063
21697,190946,3,3,3,2021-10-13T16:28:08.136
21698,234090,0,0,0,2021-10-13T17:25:52.863
21699,218018,3,3,3,2021-10-13T17:37:08.126
21700,232263,1,0,0,2021-10-13T18:18:10.338
21701,234189,0,0,0,2021-10-13T19:10:46.635
21702,210089,3,3,3,2021-10-13T20:50:21.633
21703,234300,3,3,3,2021-10-13T22:14:27.977
21704,234314,0,0,0,2021-10-13T22:45:04.911
21705,168391,3,3,3,2021-10-13T23:05:44.213
21706,234297,1,0,0,2021-10-13T23:36:00.538
21707,234297,1,0,0,2021-10-13T23:36:45.008
21708,234297,3,1,1,2021-10-13T23:40:57.299
21709,234361,1,0,0,2021-10-14T01:47:50.623
21710,234361,1,0,0,2021-10-14T01:48:38.031
21711,207989,3,3,3,2021-10-14T02:42:09.876
21712,234437,0,0,0,2021-10-14T05:04:59.24
21713,234437,0,0,0,2021-10-14T05:05:53.985
21714,211651,0,0,0,2021-10-14T05:22:36.837
21715,232438,0,0,0,2021-10-14T05:42:02.447
21716,234029,1,0,0,2021-10-14T05:43:32.739
21717,232438,0,0,0,2021-10-14T05:44:08.36
21718,232438,0,0,0,2021-10-14T05:45:52.13
21719,232438,0,0,0,2021-10-14T05:47:32.93
21720,232415,1,1,1,2021-10-14T06:09:33.16
21721,213661,3,0,1,2021-10-14T06:24:31.746
21722,172827,3,3,3,2021-10-14T06:55:57.851
21723,142906,0,0,0,2021-10-14T07:20:09.781
21724,228383,1,1,1,2021-10-14T07:34:27.637
21725,221192,3,3,3,2021-10-14T08:07:11.97
21726,97952,0,0,0,2021-10-14T08:09:53.083
21727,213170,0,0,0,2021-10-14T08:27:27.717
21728,200449,0,0,0,2021-10-14T08:58:42.564
21729,230137,0,0,0,2021-10-14T09:17:05.848
21730,234546,1,1,1,2021-10-14T09:18:57.115
21731,234562,3,1,1,2021-10-14T09:41:54.898
21732,230137,0,0,0,2021-10-14T09:46:28.667
21733,212256,0,0,0,2021-10-14T09:53:43.505
21734,227407,0,0,0,2021-10-14T10:08:10.598
21735,211519,3,3,3,2021-10-14T10:11:12.701
21736,96222,3,3,3,2021-10-14T10:14:01.061
21737,163535,3,3,3,2021-10-14T10:14:16.47
21738,194759,0,0,0,2021-10-14T10:21:45.189
21739,177339,0,0,0,2021-10-14T10:27:58.758
21740,220560,3,3,3,2021-10-14T11:01:57.717
21741,170476,1,1,1,2021-10-14T11:02:41.707
21742,215089,1,1,3,2021-10-14T11:05:54.01
21743,206836,3,3,3,2021-10-14T11:20:24.022
21744,234573,3,3,3,2021-10-14T11:25:10.49
21745,234066,3,0,0,2021-10-14T11:33:21.061
21746,91503,1,1,1,2021-10-14T11:44:41.462
21747,218699,1,1,1,2021-10-14T11:48:53.536
21748,234634,1,1,1,2021-10-14T12:04:06.082
21749,234066,3,3,3,2021-10-14T12:27:39.536
21750,233950,3,3,3,2021-10-14T12:28:11.438
21751,93157,3,3,3,2021-10-14T12:53:28.891
21752,199715,1,3,0,2021-10-14T13:24:45.662
21753,154866,0,0,0,2021-10-14T13:29:28.064
21754,208560,1,1,1,2021-10-14T13:32:13.752
21755,199715,3,3,3,2021-10-14T13:33:57.151
21756,208560,3,1,3,2021-10-14T13:34:03.552
21757,216972,3,3,3,2021-10-14T13:42:10.534
21758,234551,3,3,3,2021-10-14T14:01:56.133
21759,231909,3,3,3,2021-10-14T14:35:17.889
21760,224426,3,3,3,2021-10-14T14:36:40.755
21761,231233,3,3,3,2021-10-14T15:28:46.855
21762,221672,3,3,3,2021-10-14T15:57:23.838
21763,234615,3,3,3,2021-10-14T16:15:50.39
21764,226595,0,0,0,2021-10-14T16:55:38.605
21765,229241,3,3,3,2021-10-14T17:04:49.279
21766,231072,0,0,0,2021-10-14T17:41:50.419
21767,194087,3,3,3,2021-10-14T18:04:37.843
21768,234902,1,1,1,2021-10-14T18:35:42.159
21769,229110,3,3,3,2021-10-14T18:38:09.696
21770,163445,1,1,1,2021-10-14T18:39:16.753
21771,219217,1,1,1,2021-10-14T18:48:14.541
21772,234877,3,3,3,2021-10-14T18:51:26.795
21773,234933,0,0,0,2021-10-14T19:11:16.958
21774,234957,0,0,0,2021-10-14T19:26:36.901
21775,234794,3,3,3,2021-10-14T19:58:17.243
21776,217578,3,3,3,2021-10-14T20:02:12.487
21777,211334,1,1,0,2021-10-14T20:39:09.371
21778,231061,3,3,3,2021-10-14T21:47:49.456
21779,235054,0,0,0,2021-10-14T21:50:59.602
21780,222317,3,3,3,2021-10-15T00:22:08.81
21781,216678,3,3,3,2021-10-15T00:33:01.414
21782,235064,3,3,3,2021-10-15T02:05:01.687
21783,206737,0,0,1,2021-10-15T02:24:08.088
21784,235143,3,3,3,2021-10-15T03:34:59.663
21785,235150,0,0,0,2021-10-15T04:04:35.755
21786,235154,3,3,3,2021-10-15T04:12:37.163
21787,216704,0,0,0,2021-10-15T04:42:14.428
21788,235176,3,3,3,2021-10-15T06:51:07.881
21789,222194,1,1,1,2021-10-15T07:07:27.563
21790,222194,3,3,3,2021-10-15T07:08:54.149
21791,231956,3,3,3,2021-10-15T07:09:32.954
21792,185621,3,3,3,2021-10-15T10:13:08.029
21793,203922,1,1,1,2021-10-15T10:15:32.081
21794,203922,1,1,1,2021-10-15T10:16:38.624
21795,235254,0,0,0,2021-10-15T10:44:42.43
21796,235254,0,0,0,2021-10-15T10:44:48.721
21797,235335,3,3,3,2021-10-15T11:12:37.642
21798,206514,3,3,3,2021-10-15T11:17:12.852
21799,235254,0,0,0,2021-10-15T11:17:25.997
21800,230548,3,3,3,2021-10-15T12:00:30.666
21801,235322,1,1,0,2021-10-15T12:02:23.777
21802,235322,1,1,0,2021-10-15T12:04:17.863
21803,209584,3,3,3,2021-10-15T12:48:26.783
21804,235178,3,3,3,2021-10-15T13:52:32.298
21805,163971,3,3,3,2021-10-15T14:15:25.166
21806,235470,0,0,0,2021-10-15T14:33:32.962
21807,235470,0,0,0,2021-10-15T14:34:34.104
21808,206737,0,1,1,2021-10-15T15:55:56.591
21809,235523,1,1,1,2021-10-15T16:17:09.126
21810,45648,3,3,3,2021-10-15T16:21:13.963
21811,160262,3,3,3,2021-10-15T16:40:26.253
21812,212384,1,1,3,2021-10-15T16:41:53.44
21813,212384,1,1,3,2021-10-15T16:44:02.688
21814,235490,0,0,0,2021-10-15T16:46:53.682
21815,207359,3,3,3,2021-10-15T16:48:28.062
21816,198423,3,3,3,2021-10-15T16:52:11.405
21817,235548,1,1,0,2021-10-15T16:55:32.907
21818,93157,3,3,3,2021-10-15T17:02:31.682
21819,218044,3,3,3,2021-10-15T17:19:54.267
21820,154197,3,3,3,2021-10-15T17:33:53.412
21821,115053,0,0,0,2021-10-15T17:41:47.26
21822,43914,3,3,1,2021-10-15T18:28:06.279
21823,43914,3,3,1,2021-10-15T18:29:55.223
21824,213381,3,3,3,2021-10-15T18:31:49.366
21825,213381,3,3,3,2021-10-15T18:36:59.908
21826,22927,3,3,3,2021-10-15T18:46:34.798
21827,228361,3,3,3,2021-10-15T19:00:26.837
21828,216389,3,3,3,2021-10-15T19:12:01.216
21829,235654,0,0,0,2021-10-15T20:21:15.642
21830,235654,0,0,0,2021-10-15T20:24:53.748
21831,181817,1,0,0,2021-10-15T20:30:15.472
21832,235654,0,0,0,2021-10-15T20:39:31.315
21833,197942,1,0,0,2021-10-15T21:42:10.102
21834,196705,3,3,3,2021-10-15T21:58:31.279
21835,178790,3,1,3,2021-10-15T22:01:24.266
21836,211608,3,3,0,2021-10-15T22:01:59.6
21837,178790,1,1,1,2021-10-15T22:03:20.342
21838,178790,3,3,3,2021-10-15T22:09:41.673
21839,205803,3,3,3,2021-10-15T22:12:01.39
21840,235728,3,1,1,2021-10-15T22:39:01.171
21841,211608,3,3,1,2021-10-15T23:21:17.808
21842,215387,1,1,1,2021-10-15T23:40:08.621
21843,235785,1,1,1,2021-10-16T01:15:04.504
21844,210345,3,3,3,2021-10-16T03:40:47.687
21845,122869,3,3,3,2021-10-16T03:54:55.279
21846,224080,1,1,0,2021-10-16T04:22:47.058
21847,224080,1,1,0,2021-10-16T04:30:22.752
21848,235866,0,0,0,2021-10-16T05:29:42.558
21849,235866,0,0,0,2021-10-16T05:31:58.287
21850,219588,1,1,0,2021-10-16T06:14:04.953
21851,235894,0,0,0,2021-10-16T06:53:21.669
21852,235902,0,0,0,2021-10-16T07:19:34.086
21853,227189,3,3,3,2021-10-16T09:17:52.793
21854,225946,3,3,3,2021-10-16T09:21:11.706
21855,172750,3,3,3,2021-10-16T09:44:31.783
21856,235974,1,1,1,2021-10-16T09:46:42.079
21857,232482,3,3,3,2021-10-16T10:18:38.874
21858,235988,0,0,0,2021-10-16T10:18:57.385
21859,211608,3,3,3,2021-10-16T10:28:44.202
21860,235924,3,3,3,2021-10-16T10:43:39.429
21861,232076,3,3,3,2021-10-16T10:59:11.177
21862,228910,3,3,3,2021-10-16T11:11:45.648
21863,180883,0,0,0,2021-10-16T11:29:25.646
21864,216985,1,1,3,2021-10-16T11:33:46.204
21865,233690,3,3,3,2021-10-16T11:41:40.574
21866,226595,3,3,3,2021-10-16T11:45:37.438
21867,236023,0,0,0,2021-10-16T11:57:47.749
21868,236023,0,0,0,2021-10-16T11:58:23.992
21869,208560,3,3,3,2021-10-16T13:20:13.704
21870,218468,3,3,1,2021-10-16T13:38:09.627
21871,218468,3,3,3,2021-10-16T13:59:34.118
21872,233338,3,3,3,2021-10-16T14:21:30.574
21873,214233,3,3,3,2021-10-16T14:41:03.382
21874,235482,3,3,0,2021-10-16T14:51:05.694
21875,236141,1,1,1,2021-10-16T14:53:42.505
21876,236023,0,0,0,2021-10-16T15:45:01.338
21877,235341,3,3,3,2021-10-16T17:01:50.853
21878,236243,1,1,1,2021-10-16T17:21:06.175
21879,236225,3,3,1,2021-10-16T17:37:42.435
21880,236265,1,0,0,2021-10-16T17:39:59.383
21881,236225,3,3,3,2021-10-16T17:41:58.796
21882,236272,3,3,3,2021-10-16T18:16:03.528
21883,224126,1,1,1,2021-10-16T18:19:59.889
21884,228598,3,3,3,2021-10-16T18:42:15.823
21885,235964,3,3,1,2021-10-16T19:22:52.303
21886,235964,3,3,3,2021-10-16T19:23:54.597
21887,43914,3,3,3,2021-10-16T19:25:47.565
21888,152914,3,3,3,2021-10-16T19:28:51.112
21889,235482,3,3,3,2021-10-16T19:30:58.392
21890,234678,3,3,3,2021-10-16T19:51:19.953
21891,167394,3,3,3,2021-10-16T20:20:22.632
21892,234354,3,3,3,2021-10-16T20:25:10.393
21893,144534,3,3,3,2021-10-16T20:28:03.553
21894,231032,3,3,3,2021-10-16T20:43:43.831
21895,197942,3,3,3,2021-10-16T21:01:07.015
21896,157915,3,3,3,2021-10-16T22:09:24.31
21897,236470,3,3,1,2021-10-17T03:57:39.162
21898,203226,3,3,3,2021-10-17T05:07:23.046
21899,236557,1,1,1,2021-10-17T07:34:15.165
21900,236585,3,3,3,2021-10-17T08:09:23.242
21901,224126,3,3,3,2021-10-17T08:32:50.669
21902,236594,0,0,0,2021-10-17T08:43:03.182
21903,230795,3,3,3,2021-10-17T09:04:28.178
21904,224114,3,3,3,2021-10-17T09:05:43.684
21905,204528,3,3,3,2021-10-17T09:12:51.417
21906,236611,1,1,0,2021-10-17T09:21:32.187
21907,236626,0,0,0,2021-10-17T09:34:48.229
21908,236518,3,3,3,2021-10-17T09:38:50.903
21909,229855,1,1,1,2021-10-17T10:35:31.853
21910,228696,3,3,3,2021-10-17T11:44:12.491
21911,236722,0,0,0,2021-10-17T12:14:00.452
21912,171384,0,0,0,2021-10-17T13:00:57.999
21913,235843,3,3,3,2021-10-17T14:44:31.585
21914,234504,0,0,0,2021-10-17T14:53:55.697
21915,234504,0,0,0,2021-10-17T14:54:52.379
21916,236854,3,1,1,2021-10-17T15:01:08.332
21917,171384,0,0,0,2021-10-17T15:09:01.619
21918,226023,0,0,0,2021-10-17T15:11:13.662
21919,226023,1,1,1,2021-10-17T15:13:08.849
21920,215387,1,1,1,2021-10-17T15:47:47.123
21921,215387,3,3,3,2021-10-17T15:49:30.572
21922,222048,3,3,3,2021-10-17T16:15:12.738
21923,236215,3,3,3,2021-10-17T16:30:16.014
21924,236762,3,3,3,2021-10-17T16:44:46.968
21925,236937,1,1,1,2021-10-17T16:45:16.127
21926,172786,0,0,0,2021-10-17T17:32:57.205
21927,206497,3,3,3,2021-10-17T17:51:12.83
21928,53782,3,3,3,2021-10-17T18:24:26.446
21929,226023,3,0,0,2021-10-17T18:48:14.472
21930,207066,3,3,3,2021-10-17T20:53:48.711
21931,222051,3,3,3,2021-10-17T21:04:55.182
21932,237099,1,1,0,2021-10-17T21:26:15.162
21933,237099,0,0,0,2021-10-17T21:28:16.835
21934,237101,3,3,3,2021-10-17T22:32:37.68
21935,162118,3,3,3,2021-10-17T22:38:33.905
21936,228042,3,3,3,2021-10-17T23:00:40.605
21937,235313,3,3,3,2021-10-17T23:13:07.996
21938,237057,3,3,3,2021-10-17T23:25:30.476
21939,226121,0,0,0,2021-10-17T23:51:40.406
21940,237020,3,3,3,2021-10-18T00:50:32.36
21941,211877,3,3,3,2021-10-18T06:21:05.304
21942,227007,3,3,3,2021-10-18T07:35:40.347
21943,237251,3,3,3,2021-10-18T07:51:19.851
21944,237266,3,3,3,2021-10-18T08:01:57.198
21945,229055,3,3,3,2021-10-18T08:40:28.108
21946,237322,3,3,3,2021-10-18T09:35:25.738
21947,237355,3,3,3,2021-10-18T10:19:37.456
21948,236553,1,0,0,2021-10-18T11:49:50.6
21949,236553,1,0,0,2021-10-18T11:55:43.932
21950,237374,3,3,3,2021-10-18T12:56:41.828
21951,219710,0,0,0,2021-10-18T12:59:39.633
21952,224755,3,3,3,2021-10-18T14:30:55.537
21953,237516,0,0,0,2021-10-18T14:33:06.162
21954,237496,0,0,0,2021-10-18T15:07:26.548
21955,237565,0,0,0,2021-10-18T15:31:29.44
21956,183181,3,3,3,2021-10-18T15:37:29.699
21957,237603,1,1,1,2021-10-18T16:33:13.921
21958,237558,3,3,3,2021-10-18T17:01:11.039
21959,212968,3,3,3,2021-10-18T17:13:57.796
21960,237635,1,1,1,2021-10-18T17:29:03.861
21961,237611,1,1,1,2021-10-18T17:33:53.641
21962,237743,1,1,3,2021-10-18T19:46:33.262
21963,237742,1,0,0,2021-10-18T19:58:35.601
21964,237742,1,0,0,2021-10-18T20:00:30.46
21965,216955,3,3,3,2021-10-18T20:19:41.192
21966,225634,3,3,3,2021-10-18T20:26:20.311
21967,237596,3,3,3,2021-10-18T20:51:53.309
21968,237489,3,3,1,2021-10-18T21:26:03.803
21969,237489,3,3,3,2021-10-18T21:45:01.647
21970,188137,3,3,3,2021-10-18T21:49:28.414
21971,237781,3,3,3,2021-10-18T21:56:00.07
21972,237757,3,3,1,2021-10-18T23:28:14.956
21973,237640,3,3,3,2021-10-18T23:39:22.386
21974,237875,0,0,0,2021-10-19T01:13:03.967
21975,237920,3,3,3,2021-10-19T03:24:36.491
21976,225947,3,3,3,2021-10-19T04:41:37.314
21977,202727,1,1,1,2021-10-19T04:59:20.797
21978,202727,3,3,3,2021-10-19T05:06:41.17
21979,237910,3,3,3,2021-10-19T05:27:42.148
21980,235303,1,0,0,2021-10-19T05:42:56.485
21981,235303,1,1,1,2021-10-19T05:45:01.495
21982,233197,0,0,0,2021-10-19T06:19:53.678
21983,217851,3,3,3,2021-10-19T06:38:36.662
21984,232903,1,1,0,2021-10-19T07:07:39.641
21985,236443,3,3,3,2021-10-19T07:27:17.548
21986,237981,0,1,1,2021-10-19T07:36:35.019
21987,238005,1,1,1,2021-10-19T08:14:14.692
21988,238011,0,0,0,2021-10-19T08:21:15.414
21989,236019,3,3,3,2021-10-19T08:25:29.271
21990,237978,3,3,3,2021-10-19T08:37:33.4
21991,230178,3,3,3,2021-10-19T09:11:15.907
21992,180943,3,3,3,2021-10-19T09:34:48.335
21993,214565,0,0,0,2021-10-19T09:37:35.741
21994,208358,0,0,0,2021-10-19T09:54:08.6
21995,237757,3,3,3,2021-10-19T09:56:33.608
21996,230589,3,3,3,2021-10-19T10:02:12.374
21997,237518,3,3,3,2021-10-19T10:14:44.087
21998,229855,3,3,3,2021-10-19T10:45:41.21
21999,218017,1,1,1,2021-10-19T10:59:56.016
22000,238127,3,0,0,2021-10-19T12:34:30.045
22001,238067,3,3,3,2021-10-19T12:58:55.432
22002,238108,3,3,3,2021-10-19T13:04:59.022
22003,218017,0,1,3,2021-10-19T13:31:32.617
22004,238208,1,0,0,2021-10-19T13:54:57.072
22005,238205,3,3,3,2021-10-19T13:55:22.487
22006,238131,3,3,3,2021-10-19T14:00:35.035
22007,143406,0,0,0,2021-10-19T14:00:49.347
22008,218017,3,3,3,2021-10-19T14:01:45.947
22009,191039,1,1,1,2021-10-19T14:43:47.805
22010,183663,1,0,0,2021-10-19T15:17:58.937
22011,238244,3,3,3,2021-10-19T15:55:20.263
22012,238292,0,0,0,2021-10-19T16:15:58.818
22013,238235,3,3,3,2021-10-19T16:18:06.814
22014,195364,3,3,3,2021-10-19T16:30:45.605
22015,207730,0,0,0,2021-10-19T16:31:55.821
22016,238262,3,3,3,2021-10-19T16:35:30.65
22017,238342,0,0,0,2021-10-19T17:08:27.491
22018,238292,3,3,3,2021-10-19T17:14:08.969
22019,230970,3,3,3,2021-10-19T17:14:24.72
22020,235336,1,0,3,2021-10-19T17:27:28.844
22021,229459,3,3,3,2021-10-19T18:29:20.768
22022,226023,3,3,3,2021-10-19T18:33:41.62
22023,219883,3,3,3,2021-10-19T18:50:01.884
22024,236302,3,3,3,2021-10-19T18:59:15.677
22025,238326,3,3,3,2021-10-19T19:27:04.943
22026,235336,1,0,3,2021-10-19T19:35:35.309
