id,last_step,country,gender,age,created_at
332508,submitted_financial_support,Nicaragua,man,26-30,2022-01-30T01:46:17.921
332509,submitted_program_schedule,Venezuela,woman,36-40,2022-01-30T01:47:51.408
332510,submitted_equipment,Peru,man,31-35,2022-01-30T01:47:53.735
332511,completed_profile,Tunisia,man,21-25,2022-01-30T01:53:11.425
332512,completed_profile,Pakistan,man,21-25,2022-01-30T01:55:48.345
332513,completed_profile,Chile,man,31-35,2022-01-30T01:58:22.596
332514,submitted_personal_info,Mexico,man,41-45,2022-01-30T02:02:03.056
332515,signed_up,,,,2022-01-30T02:02:33.484
332516,completed_profile,India,woman,31-35,2022-01-30T02:04:33.031
332517,completed_profile,Ghana,man,21-25,2022-01-30T02:05:05.017
332518,submitted_financial_support,Guatemala,man,18-20,2022-01-30T02:06:06.712
332519,completed_profile,Ecuador,man,18-20,2022-01-30T02:06:32.759
332520,unlocked_challenges,Chile,man,18-20,2022-01-30T02:09:19.753
332521,submitted_equipment,Colombia,man,46-50,2022-01-30T02:09:55.274
332522,completed_profile,Peru,man,31-35,2022-01-30T02:10:23.492
332523,no_financial_support,Chile,man,26-30,2022-01-30T02:10:30.108
332524,signed_up,,,,2022-01-30T02:11:13.45
332525,submitted_program_schedule,Colombia,man,41-45,2022-01-30T02:11:16.086
332526,unlocked_challenges,Venezuela,man,36-40,2022-01-30T02:12:38.161
332527,signed_up,,,,2022-01-30T02:14:42.025
332528,completed_profile,Brazil,man,18-20,2022-01-30T02:16:14.26
332529,low_english_level,Colombia,woman,31-35,2022-01-30T02:16:36.564
332530,unlocked_challenges,Kenya,man,21-25,2022-01-30T02:18:06.237
332531,completed_challenges,Mexico,man,36-40,2022-01-30T02:19:09.317
332532,submitted_english_level,Guatemala,woman,18-20,2022-01-30T02:19:20.425
332533,completed_profile,Jamaica,man,36-40,2022-01-30T02:19:37.973
332534,submitted_personal_info,Honduras,man,31-35,2022-01-30T02:22:37.218
332535,completed_profile,Kenya,man,26-30,2022-01-30T02:23:16.531
332536,completed_profile,Venezuela,man,46-50,2022-01-30T02:24:24.973
332537,completed_profile,Venezuela,man,26-30,2022-01-30T02:29:15.559
332538,completed_profile,Sierra Leone,man,31-35,2022-01-30T02:31:11.55
332539,completed_profile,Mexico,man,36-40,2022-01-30T02:35:08.269
332540,completed_profile,Chile,man,over_50,2022-01-30T02:37:55.526
332541,completed_profile,India,man,46-50,2022-01-30T02:38:44.064
332542,completed_profile,Pakistan,man,26-30,2022-01-30T02:38:47.595
332543,completed_profile,India,man,36-40,2022-01-30T02:39:36.327
332544,submitted_equipment,Argentina,man,18-20,2022-01-30T02:39:52.152
332545,completed_profile,Mexico,man,21-25,2022-01-30T02:40:24.794
332546,completed_profile,Botswana,man,21-25,2022-01-30T02:47:05.379
332547,submitted_personal_info,India,man,31-35,2022-01-30T02:48:31.641
332548,submitted_equipment,Venezuela,man,21-25,2022-01-30T02:49:45.523
332549,is_under_18,Chile,woman,under-18,2022-01-30T02:49:47.719
332550,submitted_program_schedule,Argentina,man,18-20,2022-01-30T02:52:29.592
332551,completed_profile,Ecuador,woman,18-20,2022-01-30T02:53:39.077
332552,submitted_equipment,Venezuela,man,18-20,2022-01-30T02:54:33.482
332553,completed_profile,Kenya,man,21-25,2022-01-30T02:57:55.507
332554,submitted_program_schedule,Pakistan,man,18-20,2022-01-30T02:58:45.4
332555,completed_profile,Colombia,man,over_50,2022-01-30T02:59:31.442
332556,submitted_program_schedule,Nigeria,man,36-40,2022-01-30T03:00:50.232
332557,unlocked_challenges,Argentina,man,21-25,2022-01-30T03:01:40.076
332558,completed_profile,Venezuela,man,over_50,2022-01-30T03:02:12.472
332559,submitted_personal_info,Peru,woman,21-25,2022-01-30T03:04:28.913
332560,completed_challenges,Colombia,man,21-25,2022-01-30T03:07:04.413
332561,submitted_equipment,Argentina,man,36-40,2022-01-30T03:07:10.553
332562,completed_profile,Venezuela,man,36-40,2022-01-30T03:07:20.454
332563,completed_profile,Pakistan,man,21-25,2022-01-30T03:07:33.921
332564,completed_profile,Nicaragua,man,26-30,2022-01-30T03:08:02.62
332565,completed_challenges,Tajikistan,man,18-20,2022-01-30T03:08:14.592
332566,completed_profile,Colombia,man,21-25,2022-01-30T03:08:18.014
332567,no_time_commitment,India,man,21-25,2022-01-30T03:09:17.616
332568,submitted_personal_info,India,man,36-40,2022-01-30T03:09:22.832
332569,completed_profile,Brazil,man,21-25,2022-01-30T03:12:35.989
332570,completed_challenges,Pakistan,man,26-30,2022-01-30T03:12:44.887
332571,no_time_commitment,Venezuela,man,31-35,2022-01-30T03:14:04.159
332572,completed_profile,Kenya,woman,18-20,2022-01-30T03:16:03.975
332573,completed_profile,Jamaica,woman,21-25,2022-01-30T03:16:34.073
332574,completed_profile,Jamaica,man,31-35,2022-01-30T03:17:17.038
332575,submitted_program_schedule,Colombia,man,26-30,2022-01-30T03:17:28.43
332576,completed_profile,Jamaica,woman,41-45,2022-01-30T03:19:50.049
332577,completed_profile,Costa Rica,man,18-20,2022-01-30T03:26:38.253
332578,submitted_programming_experience,Venezuela,man,31-35,2022-01-30T03:28:15.379
332579,completed_profile,Jamaica,woman,36-40,2022-01-30T03:30:18.814
332580,completed_profile,Colombia,man,46-50,2022-01-30T03:31:28.219
332581,no_time_commitment,Nicaragua,man,over_50,2022-01-30T03:31:53.422
332582,completed_profile,Brazil,man,over_50,2022-01-30T03:32:45.104
332583,completed_challenges,Zambia,man,18-20,2022-01-30T03:35:22.697
332584,completed_profile,Venezuela,man,21-25,2022-01-30T03:36:39.23
332585,signed_up,,,,2022-01-30T03:37:15.588
332586,completed_profile,Colombia,man,41-45,2022-01-30T03:38:40.807
332587,challenges_results_passed,Venezuela,man,31-35,2022-01-30T03:39:12.802
332588,submitted_personal_info,India,man,36-40,2022-01-30T03:40:12.196
332589,completed_profile,Colombia,man,26-30,2022-01-30T03:40:35.476
332590,unlocked_challenges,India,man,18-20,2022-01-30T03:41:39.359
332591,completed_profile,Chile,man,36-40,2022-01-30T03:42:52.037
332592,completed_profile,Pakistan,man,21-25,2022-01-30T03:43:18.383
332593,submitted_equipment,Mexico,man,46-50,2022-01-30T03:43:20.325
332594,completed_profile,Serbia,man,18-20,2022-01-30T03:45:51.422
332595,completed_profile,India,man,36-40,2022-01-30T03:47:01.74
332596,completed_profile,United Kingdom,man,41-45,2022-01-30T03:47:06.006
332597,completed_profile,China,man,31-35,2022-01-30T03:47:09.079
332598,unlocked_challenges,Venezuela,man,21-25,2022-01-30T03:47:34.553
332599,low_english_level,Peru,man,18-20,2022-01-30T03:52:23.731
332600,completed_profile,Venezuela,man,21-25,2022-01-30T03:54:04.916
332601,completed_profile,Chile,man,36-40,2022-01-30T03:54:16.472
332602,completed_profile,Ecuador,man,36-40,2022-01-30T03:55:03.807
332603,submitted_equipment,India,man,26-30,2022-01-30T03:55:37.31
332604,completed_profile,Guatemala,man,21-25,2022-01-30T03:57:02.851
332605,completed_profile,Somalia,man,31-35,2022-01-30T03:57:59.529
332606,completed_profile,Bolivia,woman,41-45,2022-01-30T03:59:02.806
332607,submitted_equipment,Uruguay,man,21-25,2022-01-30T04:00:50.837
332608,unlocked_challenges,Pakistan,man,21-25,2022-01-30T04:01:43.045
332609,unlocked_challenges,India,man,31-35,2022-01-30T04:04:20.171
332610,submitted_equipment,India,man,31-35,2022-01-30T04:04:55.496
332611,submitted_equipment,Pakistan,man,36-40,2022-01-30T04:05:21.742
332612,completed_profile,Venezuela,woman,18-20,2022-01-30T04:06:33.818
332613,unlocked_challenges,Ghana,man,21-25,2022-01-30T04:08:25.798
332614,completed_profile,Pakistan,man,26-30,2022-01-30T04:09:26.125
332615,completed_profile,India,man,31-35,2022-01-30T04:10:24.584
332616,completed_profile,Honduras,man,41-45,2022-01-30T04:10:29.281
332617,completed_profile,Mexico,man,21-25,2022-01-30T04:11:15.522
332618,completed_profile,Kenya,man,26-30,2022-01-30T04:13:17.069
332619,completed_profile,Ghana,man,26-30,2022-01-30T04:14:16.735
332620,no_financial_support,United States,woman,18-20,2022-01-30T04:16:41.56
332621,completed_profile,Kenya,woman,31-35,2022-01-30T04:19:49.661
332622,completed_profile,India,man,21-25,2022-01-30T04:23:22.501
332623,completed_profile,South Sudan,man,18-20,2022-01-30T04:27:00.02
332624,completed_challenges,Colombia,woman,21-25,2022-01-30T04:27:04.975
332625,completed_profile,Kenya,man,18-20,2022-01-30T04:27:37.161
332626,submitted_personal_info,Uruguay,woman,26-30,2022-01-30T04:28:20.79
332627,unlocked_challenges,Malawi,man,21-25,2022-01-30T04:30:22.335
332628,completed_profile,Mexico,man,over_50,2022-01-30T04:30:47.486
332629,submitted_program_schedule,Bolivia,man,18-20,2022-01-30T04:31:13.022
332630,completed_profile,Kenya,man,26-30,2022-01-30T04:31:18.073
332631,completed_profile,India,man,46-50,2022-01-30T04:32:14.291
332632,completed_profile,Kenya,woman,21-25,2022-01-30T04:32:36.093
332633,completed_profile,Malawi,man,26-30,2022-01-30T04:33:18.223
332634,submitted_programming_experience,Ecuador,woman,46-50,2022-01-30T04:33:47.462
332635,completed_profile,Peru,man,26-30,2022-01-30T04:34:51.682
332636,submitted_equipment,Ecuador,man,31-35,2022-01-30T04:35:23.431
332637,unlocked_challenges,India,man,26-30,2022-01-30T04:37:35.623
332638,completed_profile,Kenya,man,18-20,2022-01-30T04:39:20.719
332639,unlocked_challenges,Kenya,woman,18-20,2022-01-30T04:43:17.518
332640,completed_profile,Nicaragua,man,over_50,2022-01-30T04:43:49.991
332641,unlocked_challenges,Kenya,man,21-25,2022-01-30T04:44:11.071
332642,low_english_level,Pakistan,man,26-30,2022-01-30T04:47:53.844
332643,completed_profile,Kenya,man,18-20,2022-01-30T04:48:18.978
332644,completed_profile,Argentina,man,46-50,2022-01-30T04:50:56.62
332645,completed_challenges,India,man,26-30,2022-01-30T04:51:01.506
332646,submitted_personal_info,India,man,31-35,2022-01-30T04:53:31.929
332647,low_english_level,Venezuela,man,18-20,2022-01-30T04:55:57.739
332648,completed_challenges,Kenya,man,31-35,2022-01-30T04:57:17.033
332649,completed_profile,Ecuador,man,26-30,2022-01-30T04:59:56.87
332650,completed_profile,India,man,31-35,2022-01-30T05:00:59.209
332651,completed_profile,Pakistan,man,26-30,2022-01-30T05:01:47.641
332652,completed_profile,India,man,36-40,2022-01-30T05:02:52.521
332653,signed_up,,,,2022-01-30T05:02:56.118
332654,submitted_check_in_form,Nigeria,man,31-35,2022-01-30T05:04:40.253
332655,unlocked_challenges,Honduras,man,18-20,2022-01-30T05:05:09.269
332656,submitted_equipment,Kenya,man,18-20,2022-01-30T05:05:24.634
332657,completed_profile,Kenya,woman,21-25,2022-01-30T05:05:45.09
332658,submitted_professional_info,Venezuela,man,21-25,2022-01-30T05:06:31.703
332659,completed_profile,Romania,man,36-40,2022-01-30T05:06:37.742
332660,submitted_equipment,Venezuela,man,21-25,2022-01-30T05:06:49.489
332661,submitted_equipment,Colombia,man,18-20,2022-01-30T05:06:51.457
332662,completed_profile,Costa Rica,woman,21-25,2022-01-30T05:06:52.743
332663,submitted_equipment,Kenya,man,21-25,2022-01-30T05:07:30.199
332664,completed_profile,Kenya,woman,21-25,2022-01-30T05:09:54.895
332665,completed_profile,Chile,man,31-35,2022-01-30T05:12:26.936
332666,no_time_commitment,Argentina,man,26-30,2022-01-30T05:13:55.408
332667,submitted_program_schedule,Ecuador,woman,21-25,2022-01-30T05:15:03.98
332668,completed_profile,Peru,woman,31-35,2022-01-30T05:15:15.303
332669,unlocked_challenges,Kenya,man,18-20,2022-01-30T05:15:43.802
332670,completed_challenges,Guatemala,man,46-50,2022-01-30T05:15:47.908
332671,challenges_results_passed,Democratic Republic of the Congo,man,41-45,2022-01-30T05:16:23.566
332672,unlocked_challenges,Uzbekistan,man,21-25,2022-01-30T05:18:32.286
332673,completed_profile,Kenya,man,26-30,2022-01-30T05:21:18.641
332674,completed_profile,Pakistan,man,31-35,2022-01-30T05:21:28.86
332675,completed_profile,India,man,26-30,2022-01-30T05:24:27.192
332676,submitted_personal_info,Chile,man,46-50,2022-01-30T05:24:29.535
332677,completed_profile,Mexico,man,over_50,2022-01-30T05:24:38.832
332678,unlocked_challenges,Mexico,man,26-30,2022-01-30T05:27:35.085
332679,signed_up,,,,2022-01-30T05:27:41.734
332680,completed_challenges,Colombia,man,18-20,2022-01-30T05:28:41.925
332681,no_time_commitment,Argentina,man,31-35,2022-01-30T05:29:40.878
332682,completed_profile,Poland,man,26-30,2022-01-30T05:30:50.318
332683,completed_profile,India,man,26-30,2022-01-30T05:32:44.362
332684,completed_profile,Mexico,man,46-50,2022-01-30T05:33:02.592
332685,completed_profile,Lesotho,man,18-20,2022-01-30T05:36:43.979
332686,completed_profile,Tanzania,man,41-45,2022-01-30T05:41:02.756
332687,completed_profile,Libya,man,18-20,2022-01-30T05:48:03.212
332688,completed_profile,India,man,31-35,2022-01-30T05:49:01.916
332689,completed_profile,Argentina,man,26-30,2022-01-30T05:50:38.712
332690,completed_profile,Colombia,man,41-45,2022-01-30T05:52:57.884
332691,completed_profile,India,man,31-35,2022-01-30T05:54:24.814
332692,completed_profile,Kenya,woman,21-25,2022-01-30T05:54:38.201
332693,unlocked_challenges,Kenya,man,21-25,2022-01-30T05:55:26.734
332694,unlocked_challenges,South Africa,man,21-25,2022-01-30T05:59:32.504
332695,completed_profile,Kenya,man,18-20,2022-01-30T06:01:47.384
332696,completed_profile,Kenya,man,21-25,2022-01-30T06:02:03.659
332697,submitted_equipment,India,woman,18-20,2022-01-30T06:05:15.021
332698,completed_profile,Tanzania,not_answer,26-30,2022-01-30T06:06:08.767
332699,completed_profile,India,man,21-25,2022-01-30T06:08:55.052
332700,completed_profile,Kenya,man,26-30,2022-01-30T06:13:03.176
332701,completed_challenges,Palestine,man,21-25,2022-01-30T06:13:06.357
332702,completed_profile,India,man,41-45,2022-01-30T06:13:42.166
332703,completed_profile,Kenya,man,18-20,2022-01-30T06:14:07.51
332704,completed_profile,Kenya,man,26-30,2022-01-30T06:15:01.786
332705,completed_profile,Ghana,man,21-25,2022-01-30T06:17:28.114
332706,completed_profile,Kenya,man,26-30,2022-01-30T06:18:23.28
332707,completed_profile,Algeria,not_answer,31-35,2022-01-30T06:23:07.275
332708,no_financial_support,Mexico,man,31-35,2022-01-30T06:24:15.266
332709,completed_profile,Burundi,man,21-25,2022-01-30T06:27:33.124
332710,completed_challenges,India,man,21-25,2022-01-30T06:28:58.693
332711,completed_profile,Kenya,man,21-25,2022-01-30T06:30:33.424
332712,completed_profile,Kenya,man,36-40,2022-01-30T06:30:59.195
332713,completed_profile,Argentina,woman,over_50,2022-01-30T06:38:04.524
332714,completed_profile,Kenya,woman,31-35,2022-01-30T06:38:46.65
332715,completed_profile,Colombia,man,21-25,2022-01-30T06:40:50.202
332716,unlocked_challenges,Colombia,man,21-25,2022-01-30T06:42:30.902
332717,completed_challenges,United Kingdom,woman,26-30,2022-01-30T06:44:07.713
332718,submitted_programming_experience,Argentina,man,31-35,2022-01-30T06:45:11.042
332719,completed_profile,Kenya,woman,21-25,2022-01-30T06:46:13.497
332720,unlocked_challenges,Kenya,man,21-25,2022-01-30T06:46:16.736
332721,completed_profile,Rwanda,man,21-25,2022-01-30T06:46:38.681
332722,completed_profile,Pakistan,man,21-25,2022-01-30T06:47:56.359
332723,completed_profile,Benin,man,31-35,2022-01-30T06:48:56.121
332724,completed_profile,Czech Republic,man,26-30,2022-01-30T06:49:21.13
332725,completed_profile,Somalia,woman,21-25,2022-01-30T06:50:34.397
332726,completed_profile,India,man,46-50,2022-01-30T06:51:45.964
332727,submitted_program_schedule,Benin,man,26-30,2022-01-30T06:52:16.005
332728,completed_profile,India,man,36-40,2022-01-30T06:56:24.187
332729,completed_profile,Malawi,man,26-30,2022-01-30T06:57:03.248
332730,completed_profile,Norway,man,26-30,2022-01-30T06:57:17.093
332731,completed_profile,Kenya,trans_man,26-30,2022-01-30T06:58:09.645
332732,completed_profile,France,woman,31-35,2022-01-30T06:58:28.405
332733,completed_challenges,India,man,18-20,2022-01-30T06:59:43.015
332734,completed_profile,Algeria,man,31-35,2022-01-30T07:02:12.874
332735,low_english_level,Georgia,man,18-20,2022-01-30T07:06:11.271
332736,completed_profile,South Africa,man,21-25,2022-01-30T07:07:15.249
332737,signed_up,,,,2022-01-30T07:07:45.239
332738,completed_profile,United Kingdom,man,41-45,2022-01-30T07:08:12.802
332739,completed_profile,Germany,man,46-50,2022-01-30T07:09:03.271
332740,completed_profile,Kenya,man,21-25,2022-01-30T07:10:04.351
332741,completed_profile,Kenya,not_answer,18-20,2022-01-30T07:11:58.774
332742,completed_profile,Ghana,man,31-35,2022-01-30T07:18:19.841
332743,completed_challenges,Pakistan,man,41-45,2022-01-30T07:18:26.89
332744,completed_profile,India,man,21-25,2022-01-30T07:23:52.506
332745,completed_profile,India,man,46-50,2022-01-30T07:24:06.015
332746,unlocked_challenges,Kenya,woman,18-20,2022-01-30T07:30:49.571
332747,completed_profile,Pakistan,man,18-20,2022-01-30T07:31:17.351
332748,submitted_personal_info,Cyprus,man,31-35,2022-01-30T07:33:39.781
332749,submitted_program_schedule,Zambia,man,36-40,2022-01-30T07:45:26.971
332750,completed_profile,South Africa,man,21-25,2022-01-30T07:45:48.783
332751,completed_profile,Kenya,man,21-25,2022-01-30T07:46:44.056
332752,completed_profile,Georgia,man,26-30,2022-01-30T07:48:24.255
332753,completed_profile,Hungary,man,31-35,2022-01-30T07:48:34.366
332754,completed_profile,Pakistan,man,18-20,2022-01-30T07:50:12.763
332755,completed_profile,Venezuela,man,21-25,2022-01-30T08:00:22.03
332756,submitted_professional_info,Kenya,man,21-25,2022-01-30T08:01:31.477
332757,signed_up,,,,2022-01-30T08:02:54.232
332758,completed_challenges,Zambia,man,21-25,2022-01-30T08:02:56.666
332759,signed_up,,,,2022-01-30T08:04:17.642
332760,signed_up,,,,2022-01-30T08:07:30.544
332761,unlocked_challenges,Pakistan,woman,36-40,2022-01-30T08:08:52.676
332762,completed_profile,Kenya,woman,21-25,2022-01-30T08:09:52.336
332763,completed_profile,Pakistan,man,21-25,2022-01-30T08:11:00.068
332764,completed_profile,Sierra Leone,man,31-35,2022-01-30T08:11:49.491
332765,completed_profile,Algeria,man,31-35,2022-01-30T08:12:49.099
332766,completed_profile,Georgia,woman,18-20,2022-01-30T08:13:08.739
332767,completed_profile,Peru,man,31-35,2022-01-30T08:17:14.041
332768,completed_profile,Kenya,woman,18-20,2022-01-30T08:18:50.055
332769,unlocked_challenges,Uruguay,woman,18-20,2022-01-30T08:24:08.735
332770,completed_profile,Ghana,man,18-20,2022-01-30T08:26:07.115
332771,submitted_equipment,Mexico,woman,26-30,2022-01-30T08:26:27.617
332772,completed_profile,Czech Republic,man,36-40,2022-01-30T08:27:02.081
332773,completed_profile,Kenya,man,18-20,2022-01-30T08:29:50.663
332774,completed_profile,Georgia,man,21-25,2022-01-30T08:29:52.209
332775,completed_profile,Kenya,man,18-20,2022-01-30T08:30:29.301
332776,low_programming_experience,United States,woman,over_50,2022-01-30T08:31:04.106
332777,completed_profile,India,man,26-30,2022-01-30T08:33:45.223
332778,completed_profile,Armenia,woman,31-35,2022-01-30T08:34:10.813
332779,completed_profile,Malawi,man,26-30,2022-01-30T08:34:45.52
332780,completed_profile,Kenya,man,21-25,2022-01-30T08:35:05.539
